sample_fp	plate	well	round	tile	channel
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0035_ChannelGFP_5p_100ms_Seq0179.nd2	1	A1	1	35	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0036_ChannelAF750_30p_100ms_Seq0183.nd2	1	A1	1	36	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0036_ChannelCY3_30p_100ms_Seq0181.nd2	1	A1	1	36	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0036_ChannelCY5_40p_100ms_Seq0182.nd2	1	A1	1	36	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0036_ChannelDAPI_1p_50ms_Seq0180.nd2	1	A1	1	36	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0036_ChannelGFP_5p_100ms_Seq0184.nd2	1	A1	1	36	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0037_ChannelAF750_30p_100ms_Seq0188.nd2	1	A1	1	37	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0037_ChannelCY3_30p_100ms_Seq0186.nd2	1	A1	1	37	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0037_ChannelCY5_40p_100ms_Seq0187.nd2	1	A1	1	37	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0037_ChannelDAPI_1p_50ms_Seq0185.nd2	1	A1	1	37	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0037_ChannelGFP_5p_100ms_Seq0189.nd2	1	A1	1	37	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0038_ChannelAF750_30p_100ms_Seq0193.nd2	1	A1	1	38	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0038_ChannelCY3_30p_100ms_Seq0191.nd2	1	A1	1	38	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0038_ChannelCY5_40p_100ms_Seq0192.nd2	1	A1	1	38	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0038_ChannelDAPI_1p_50ms_Seq0190.nd2	1	A1	1	38	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0038_ChannelGFP_5p_100ms_Seq0194.nd2	1	A1	1	38	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0039_ChannelAF750_30p_100ms_Seq0198.nd2	1	A1	1	39	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0039_ChannelCY3_30p_100ms_Seq0196.nd2	1	A1	1	39	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0039_ChannelCY5_40p_100ms_Seq0197.nd2	1	A1	1	39	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0039_ChannelDAPI_1p_50ms_Seq0195.nd2	1	A1	1	39	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0039_ChannelGFP_5p_100ms_Seq0199.nd2	1	A1	1	39	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0040_ChannelAF750_30p_100ms_Seq0203.nd2	1	A1	1	40	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0040_ChannelCY3_30p_100ms_Seq0201.nd2	1	A1	1	40	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0040_ChannelCY5_40p_100ms_Seq0202.nd2	1	A1	1	40	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0040_ChannelDAPI_1p_50ms_Seq0200.nd2	1	A1	1	40	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0040_ChannelGFP_5p_100ms_Seq0204.nd2	1	A1	1	40	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0041_ChannelAF750_30p_100ms_Seq0208.nd2	1	A1	1	41	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0041_ChannelCY3_30p_100ms_Seq0206.nd2	1	A1	1	41	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0041_ChannelCY5_40p_100ms_Seq0207.nd2	1	A1	1	41	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0041_ChannelDAPI_1p_50ms_Seq0205.nd2	1	A1	1	41	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0041_ChannelGFP_5p_100ms_Seq0209.nd2	1	A1	1	41	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0042_ChannelAF750_30p_100ms_Seq0213.nd2	1	A1	1	42	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0042_ChannelCY3_30p_100ms_Seq0211.nd2	1	A1	1	42	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0042_ChannelCY5_40p_100ms_Seq0212.nd2	1	A1	1	42	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0042_ChannelDAPI_1p_50ms_Seq0210.nd2	1	A1	1	42	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0042_ChannelGFP_5p_100ms_Seq0214.nd2	1	A1	1	42	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0043_ChannelAF750_30p_100ms_Seq0218.nd2	1	A1	1	43	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0043_ChannelCY3_30p_100ms_Seq0216.nd2	1	A1	1	43	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0043_ChannelCY5_40p_100ms_Seq0217.nd2	1	A1	1	43	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0043_ChannelDAPI_1p_50ms_Seq0215.nd2	1	A1	1	43	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0043_ChannelGFP_5p_100ms_Seq0219.nd2	1	A1	1	43	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0044_ChannelAF750_30p_100ms_Seq0223.nd2	1	A1	1	44	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0044_ChannelCY3_30p_100ms_Seq0221.nd2	1	A1	1	44	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0044_ChannelCY5_40p_100ms_Seq0222.nd2	1	A1	1	44	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0044_ChannelDAPI_1p_50ms_Seq0220.nd2	1	A1	1	44	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0044_ChannelGFP_5p_100ms_Seq0224.nd2	1	A1	1	44	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0045_ChannelAF750_30p_100ms_Seq0228.nd2	1	A1	1	45	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0045_ChannelCY3_30p_100ms_Seq0226.nd2	1	A1	1	45	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0045_ChannelCY5_40p_100ms_Seq0227.nd2	1	A1	1	45	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0045_ChannelDAPI_1p_50ms_Seq0225.nd2	1	A1	1	45	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0045_ChannelGFP_5p_100ms_Seq0229.nd2	1	A1	1	45	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0046_ChannelAF750_30p_100ms_Seq0233.nd2	1	A1	1	46	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0046_ChannelCY3_30p_100ms_Seq0231.nd2	1	A1	1	46	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0046_ChannelCY5_40p_100ms_Seq0232.nd2	1	A1	1	46	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0046_ChannelDAPI_1p_50ms_Seq0230.nd2	1	A1	1	46	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0046_ChannelGFP_5p_100ms_Seq0234.nd2	1	A1	1	46	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0047_ChannelAF750_30p_100ms_Seq0238.nd2	1	A1	1	47	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0047_ChannelCY3_30p_100ms_Seq0236.nd2	1	A1	1	47	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0047_ChannelCY5_40p_100ms_Seq0237.nd2	1	A1	1	47	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0047_ChannelDAPI_1p_50ms_Seq0235.nd2	1	A1	1	47	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0047_ChannelGFP_5p_100ms_Seq0239.nd2	1	A1	1	47	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0048_ChannelAF750_30p_100ms_Seq0243.nd2	1	A1	1	48	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0048_ChannelCY3_30p_100ms_Seq0241.nd2	1	A1	1	48	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0048_ChannelCY5_40p_100ms_Seq0242.nd2	1	A1	1	48	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0048_ChannelDAPI_1p_50ms_Seq0240.nd2	1	A1	1	48	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0048_ChannelGFP_5p_100ms_Seq0244.nd2	1	A1	1	48	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0049_ChannelAF750_30p_100ms_Seq0248.nd2	1	A1	1	49	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0049_ChannelCY3_30p_100ms_Seq0246.nd2	1	A1	1	49	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0049_ChannelCY5_40p_100ms_Seq0247.nd2	1	A1	1	49	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0049_ChannelDAPI_1p_50ms_Seq0245.nd2	1	A1	1	49	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0049_ChannelGFP_5p_100ms_Seq0249.nd2	1	A1	1	49	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0050_ChannelAF750_30p_100ms_Seq0253.nd2	1	A1	1	50	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0050_ChannelCY3_30p_100ms_Seq0251.nd2	1	A1	1	50	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0050_ChannelCY5_40p_100ms_Seq0252.nd2	1	A1	1	50	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0050_ChannelDAPI_1p_50ms_Seq0250.nd2	1	A1	1	50	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0050_ChannelGFP_5p_100ms_Seq0254.nd2	1	A1	1	50	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0051_ChannelAF750_30p_100ms_Seq0258.nd2	1	A1	1	51	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0051_ChannelCY3_30p_100ms_Seq0256.nd2	1	A1	1	51	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0051_ChannelCY5_40p_100ms_Seq0257.nd2	1	A1	1	51	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0051_ChannelDAPI_1p_50ms_Seq0255.nd2	1	A1	1	51	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0051_ChannelGFP_5p_100ms_Seq0259.nd2	1	A1	1	51	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0052_ChannelAF750_30p_100ms_Seq0263.nd2	1	A1	1	52	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0052_ChannelCY3_30p_100ms_Seq0261.nd2	1	A1	1	52	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0052_ChannelCY5_40p_100ms_Seq0262.nd2	1	A1	1	52	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0052_ChannelDAPI_1p_50ms_Seq0260.nd2	1	A1	1	52	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0052_ChannelGFP_5p_100ms_Seq0264.nd2	1	A1	1	52	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0053_ChannelAF750_30p_100ms_Seq0268.nd2	1	A1	1	53	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0053_ChannelCY3_30p_100ms_Seq0266.nd2	1	A1	1	53	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0053_ChannelCY5_40p_100ms_Seq0267.nd2	1	A1	1	53	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0053_ChannelDAPI_1p_50ms_Seq0265.nd2	1	A1	1	53	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0053_ChannelGFP_5p_100ms_Seq0269.nd2	1	A1	1	53	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0054_ChannelAF750_30p_100ms_Seq0273.nd2	1	A1	1	54	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0054_ChannelCY3_30p_100ms_Seq0271.nd2	1	A1	1	54	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0054_ChannelCY5_40p_100ms_Seq0272.nd2	1	A1	1	54	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0054_ChannelDAPI_1p_50ms_Seq0270.nd2	1	A1	1	54	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0054_ChannelGFP_5p_100ms_Seq0274.nd2	1	A1	1	54	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0055_ChannelAF750_30p_100ms_Seq0278.nd2	1	A1	1	55	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0055_ChannelCY3_30p_100ms_Seq0276.nd2	1	A1	1	55	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0055_ChannelCY5_40p_100ms_Seq0277.nd2	1	A1	1	55	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0055_ChannelDAPI_1p_50ms_Seq0275.nd2	1	A1	1	55	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0055_ChannelGFP_5p_100ms_Seq0279.nd2	1	A1	1	55	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0056_ChannelAF750_30p_100ms_Seq0283.nd2	1	A1	1	56	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0056_ChannelCY3_30p_100ms_Seq0281.nd2	1	A1	1	56	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0056_ChannelCY5_40p_100ms_Seq0282.nd2	1	A1	1	56	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0056_ChannelDAPI_1p_50ms_Seq0280.nd2	1	A1	1	56	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0056_ChannelGFP_5p_100ms_Seq0284.nd2	1	A1	1	56	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0057_ChannelAF750_30p_100ms_Seq0288.nd2	1	A1	1	57	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0057_ChannelCY3_30p_100ms_Seq0286.nd2	1	A1	1	57	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0057_ChannelCY5_40p_100ms_Seq0287.nd2	1	A1	1	57	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0057_ChannelDAPI_1p_50ms_Seq0285.nd2	1	A1	1	57	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0057_ChannelGFP_5p_100ms_Seq0289.nd2	1	A1	1	57	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0058_ChannelAF750_30p_100ms_Seq0293.nd2	1	A1	1	58	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0058_ChannelCY3_30p_100ms_Seq0291.nd2	1	A1	1	58	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0058_ChannelCY5_40p_100ms_Seq0292.nd2	1	A1	1	58	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0058_ChannelDAPI_1p_50ms_Seq0290.nd2	1	A1	1	58	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0058_ChannelGFP_5p_100ms_Seq0294.nd2	1	A1	1	58	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0059_ChannelAF750_30p_100ms_Seq0298.nd2	1	A1	1	59	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0059_ChannelCY3_30p_100ms_Seq0296.nd2	1	A1	1	59	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0059_ChannelCY5_40p_100ms_Seq0297.nd2	1	A1	1	59	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0059_ChannelDAPI_1p_50ms_Seq0295.nd2	1	A1	1	59	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0059_ChannelGFP_5p_100ms_Seq0299.nd2	1	A1	1	59	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0060_ChannelAF750_30p_100ms_Seq0303.nd2	1	A1	1	60	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0060_ChannelCY3_30p_100ms_Seq0301.nd2	1	A1	1	60	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0060_ChannelCY5_40p_100ms_Seq0302.nd2	1	A1	1	60	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0060_ChannelDAPI_1p_50ms_Seq0300.nd2	1	A1	1	60	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0060_ChannelGFP_5p_100ms_Seq0304.nd2	1	A1	1	60	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0061_ChannelAF750_30p_100ms_Seq0308.nd2	1	A1	1	61	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0061_ChannelCY3_30p_100ms_Seq0306.nd2	1	A1	1	61	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0061_ChannelCY5_40p_100ms_Seq0307.nd2	1	A1	1	61	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0061_ChannelDAPI_1p_50ms_Seq0305.nd2	1	A1	1	61	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0061_ChannelGFP_5p_100ms_Seq0309.nd2	1	A1	1	61	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0062_ChannelAF750_30p_100ms_Seq0313.nd2	1	A1	1	62	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0062_ChannelCY3_30p_100ms_Seq0311.nd2	1	A1	1	62	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0062_ChannelCY5_40p_100ms_Seq0312.nd2	1	A1	1	62	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0062_ChannelDAPI_1p_50ms_Seq0310.nd2	1	A1	1	62	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0062_ChannelGFP_5p_100ms_Seq0314.nd2	1	A1	1	62	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0063_ChannelAF750_30p_100ms_Seq0318.nd2	1	A1	1	63	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0063_ChannelCY3_30p_100ms_Seq0316.nd2	1	A1	1	63	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0063_ChannelCY5_40p_100ms_Seq0317.nd2	1	A1	1	63	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0063_ChannelDAPI_1p_50ms_Seq0315.nd2	1	A1	1	63	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0063_ChannelGFP_5p_100ms_Seq0319.nd2	1	A1	1	63	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0064_ChannelAF750_30p_100ms_Seq0323.nd2	1	A1	1	64	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0064_ChannelCY3_30p_100ms_Seq0321.nd2	1	A1	1	64	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0064_ChannelCY5_40p_100ms_Seq0322.nd2	1	A1	1	64	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0064_ChannelDAPI_1p_50ms_Seq0320.nd2	1	A1	1	64	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0064_ChannelGFP_5p_100ms_Seq0324.nd2	1	A1	1	64	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0065_ChannelAF750_30p_100ms_Seq0328.nd2	1	A1	1	65	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0065_ChannelCY3_30p_100ms_Seq0326.nd2	1	A1	1	65	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0065_ChannelCY5_40p_100ms_Seq0327.nd2	1	A1	1	65	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0065_ChannelDAPI_1p_50ms_Seq0325.nd2	1	A1	1	65	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0065_ChannelGFP_5p_100ms_Seq0329.nd2	1	A1	1	65	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0066_ChannelAF750_30p_100ms_Seq0333.nd2	1	A1	1	66	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0066_ChannelCY3_30p_100ms_Seq0331.nd2	1	A1	1	66	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0066_ChannelCY5_40p_100ms_Seq0332.nd2	1	A1	1	66	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0066_ChannelDAPI_1p_50ms_Seq0330.nd2	1	A1	1	66	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0066_ChannelGFP_5p_100ms_Seq0334.nd2	1	A1	1	66	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0067_ChannelAF750_30p_100ms_Seq0338.nd2	1	A1	1	67	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0067_ChannelCY3_30p_100ms_Seq0336.nd2	1	A1	1	67	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0067_ChannelCY5_40p_100ms_Seq0337.nd2	1	A1	1	67	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0067_ChannelDAPI_1p_50ms_Seq0335.nd2	1	A1	1	67	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0067_ChannelGFP_5p_100ms_Seq0339.nd2	1	A1	1	67	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0068_ChannelAF750_30p_100ms_Seq0343.nd2	1	A1	1	68	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0068_ChannelCY3_30p_100ms_Seq0341.nd2	1	A1	1	68	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0068_ChannelCY5_40p_100ms_Seq0342.nd2	1	A1	1	68	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0068_ChannelDAPI_1p_50ms_Seq0340.nd2	1	A1	1	68	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0068_ChannelGFP_5p_100ms_Seq0344.nd2	1	A1	1	68	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0069_ChannelAF750_30p_100ms_Seq0348.nd2	1	A1	1	69	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0069_ChannelCY3_30p_100ms_Seq0346.nd2	1	A1	1	69	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0069_ChannelCY5_40p_100ms_Seq0347.nd2	1	A1	1	69	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0069_ChannelDAPI_1p_50ms_Seq0345.nd2	1	A1	1	69	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0069_ChannelGFP_5p_100ms_Seq0349.nd2	1	A1	1	69	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0070_ChannelAF750_30p_100ms_Seq0353.nd2	1	A1	1	70	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0070_ChannelCY3_30p_100ms_Seq0351.nd2	1	A1	1	70	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0070_ChannelCY5_40p_100ms_Seq0352.nd2	1	A1	1	70	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0070_ChannelDAPI_1p_50ms_Seq0350.nd2	1	A1	1	70	DAPI
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0070_ChannelGFP_5p_100ms_Seq0354.nd2	1	A1	1	70	GFP
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0071_ChannelAF750_30p_100ms_Seq0358.nd2	1	A1	1	71	AF750
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0071_ChannelCY3_30p_100ms_Seq0356.nd2	1	A1	1	71	CY3
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0071_ChannelCY5_40p_100ms_Seq0357.nd2	1	A1	1	71	CY5
/lab/ops_data/etna/input_ph/plate_1/round_1/WellA1_PointA1_0071_ChannelDAPI_1p_50ms_Seq0355.nd2	1	A1	1	71	DAPI
